f	Passivity_index
4.700000000000000000e+02	3.760227808265087556e-04
4.720000000000000000e+02	3.765830401507275736e-04
4.740000000000000000e+02	3.770860262736130063e-04
4.750000000000000000e+02	3.772587128343572955e-04
4.770000000000000000e+02	3.775632085373164062e-04
4.790000000000000000e+02	3.778270529090601757e-04
4.810000000000000000e+02	3.779402289852084023e-04
4.820000000000000000e+02	3.779359404436076790e-04
4.840000000000000000e+02	3.779660671546107901e-04
4.860000000000000000e+02	3.778288795972744403e-04
4.870000000000000000e+02	3.777867280622009319e-04
4.890000000000000000e+02	3.775198113339047791e-04
4.910000000000000000e+02	3.771838600435998244e-04
4.920000000000000000e+02	3.770390949505050522e-04
4.940000000000000000e+02	3.765830147182229470e-04
4.960000000000000000e+02	3.760323144839805717e-04
4.980000000000000000e+02	3.754926296637018236e-04
4.990000000000000000e+02	3.751332774888390233e-04
5.010000000000000000e+02	3.744935367787263878e-04
5.030000000000000000e+02	3.736971587454103005e-04
5.040000000000000000e+02	3.732717275893798021e-04
5.060000000000000000e+02	3.724705023358271402e-04
5.080000000000000000e+02	3.715386024981454831e-04
5.100000000000000000e+02	3.705371942873812610e-04
5.110000000000000000e+02	3.700884778209720502e-04
5.130000000000000000e+02	3.690066720236187298e-04
5.150000000000000000e+02	3.679722692850282426e-04
5.160000000000000000e+02	3.673751033596688855e-04
5.180000000000000000e+02	3.661970365781951346e-04
5.200000000000000000e+02	3.650571901913626164e-04
5.220000000000000000e+02	3.638055607403677984e-04
5.230000000000000000e+02	3.631420309154631152e-04
5.250000000000000000e+02	3.619179660836755255e-04
5.270000000000000000e+02	3.605647098113913171e-04
5.290000000000000000e+02	3.592837784752877682e-04
5.300000000000000000e+02	3.585708558591166545e-04
5.320000000000000000e+02	3.571736218486734290e-04
5.340000000000000000e+02	3.558328349013750768e-04
5.350000000000000000e+02	3.551012181900915104e-04
5.370000000000000000e+02	3.536338871534131303e-04
5.390000000000000000e+02	3.522580661640147383e-04
5.410000000000000000e+02	3.507487740175210941e-04
5.420000000000000000e+02	3.500817081385459279e-04
5.440000000000000000e+02	3.485642146054935241e-04
5.460000000000000000e+02	3.470484196489843193e-04
5.480000000000000000e+02	3.456115394709628644e-04
5.490000000000000000e+02	3.448323681048008670e-04
5.510000000000000000e+02	3.432799736742789981e-04
5.530000000000000000e+02	3.418324845567237143e-04
5.550000000000000000e+02	3.402567419410376767e-04
5.560000000000000000e+02	3.395630188082394995e-04
5.580000000000000000e+02	3.379942836142675318e-04
5.600000000000000000e+02	3.364354116252722790e-04
