Frequency [Hz]	g1_d	g1_q	g2_d	g2_q	g3_d	g3_q	1DC_dc	MMC1_d	MMC1_q	2DC_dc	MMC2_d	MMC2_q	3DC_dc	MMC3_d	MMC3_q
 (4.310000000000000000e+02+0.000000000000000000e+00j)	 (2.030875283558879196e-03+1.844700472051179891e-04j)	 (3.573385811025064050e-03+1.554144006643317765e-04j)	 (3.487198698233786288e-08+4.480258065652612456e-07j)	 (-3.057597080240257512e-08-1.579575858907680847e-07j)	 (-8.209459726774603731e-10-2.150526705624363082e-09j)	 (2.122311887281495140e-09-9.512034185179968664e-10j)	 (8.028933257236685220e-05-8.093407829925814432e-04j)	 (3.571659494052863981e-01+1.095139066562917686e-02j)	 (6.388242163092053838e-01-1.122169236234430746e-02j)	 (-7.425447614181034106e-04+2.989323174639986285e-04j)	 (-2.695390539517101286e-08+4.368080711317387124e-07j)	 (-2.891260504850824054e-09-1.459403230352284202e-07j)	 (-9.322883696819360801e-04+4.407989975866857335e-04j)	 (-2.052451971642358329e-07-3.697604475764773664e-07j)	 (3.464824330380229394e-07-1.813570034891796439e-07j)
 (4.330000000000000000e+02+0.000000000000000000e+00j)	 (2.029909068390990667e-03+1.847021297885481216e-04j)	 (3.578495020176487764e-03+1.550034828905551450e-04j)	 (5.379278175411441597e-08+4.183223779653834576e-07j)	 (-3.533220626823046718e-08-1.518777665136391944e-07j)	 (-8.760193082234858784e-10-2.003041567651309889e-09j)	 (1.954945450030881913e-09-1.016323338620213161e-09j)	 (9.466158030940115286e-05-7.675979174973494336e-04j)	 (3.566713032246139337e-01+1.099149783651407961e-02j)	 (6.391954744931105381e-01-1.134904775589031835e-02j)	 (-6.944831504232715745e-04+3.173777096010711881e-04j)	 (-4.892925817891792451e-09+4.109940447678996965e-07j)	 (-8.017604294926953239e-09-1.413253191931011143e-07j)	 (-8.754726106794886087e-04+4.680627386457555548e-04j)	 (-2.113990800605297403e-07-3.410044907234594477e-07j)	 (3.171446097449502137e-07-1.903135337386355662e-07j)
 (4.350000000000000000e+02+0.000000000000000000e+00j)	 (2.028986356067244250e-03+1.849464600087852013e-04j)	 (3.583596930993532357e-03+1.546399315523050021e-04j)	 (7.008634297878739312e-08+3.897754422983765372e-07j)	 (-3.970622963672378052e-08-1.456547196396102513e-07j)	 (-9.210545772466392417e-10-1.862183445709832859e-09j)	 (1.798045466882995985e-09-1.067430244300038173e-09j)	 (1.090481190265492405e-04-7.290606453950166342e-04j)	 (3.561845335121306966e-01+1.103322136617341208e-02j)	 (6.395636062373617481e-01-1.146742708099864755e-02j)	 (-6.489102603152885774e-04+3.324819376937312868e-04j)	 (1.451475533824022655e-08+3.860096026557656938e-07j)	 (-1.282901204547437738e-08-1.365835422035765936e-07j)	 (-8.209677788403942252e-04+4.912181688155606773e-04j)	 (-2.158690377337621040e-07-3.136670035783724762e-07j)	 (2.898097661342732218e-07-1.970880159708872422e-07j)
 (4.370000000000000000e+02+0.000000000000000000e+00j)	 (2.028108998199965648e-03+1.852021982428882576e-04j)	 (3.588692437258270487e-03+1.543187999942034728e-04j)	 (8.338609352751550602e-08+3.625608197959190534e-07j)	 (-4.341233227319102699e-08-1.397072654994583540e-07j)	 (-9.552308865146319442e-10-1.729376834265592390e-09j)	 (1.649790556977661498e-09-1.108298419318140319e-09j)	 (1.233571873362086303e-04-6.934869894338932094e-04j)	 (3.557057583699968495e-01+1.107640871696747610e-02j)	 (6.399285568310449923e-01-1.157773855821426189e-02j)	 (-6.057811258371679488e-04+3.446337284487236557e-04j)	 (3.097724219190359040e-08+3.618727930055292895e-07j)	 (-1.706506100354773516e-08-1.319685210246892550e-07j)	 (-7.687928541542217659e-04+5.107025152911289162e-04j)	 (-2.184510946706847097e-07-2.881469448783187722e-07j)	 (2.640267473279228444e-07-2.021845024064871942e-07j)
 (4.380000000000000000e+02+0.000000000000000000e+00j)	 (2.027691166070917303e-03+1.853341951753317049e-04j)	 (3.591235117315100256e-03+1.541724962696417009e-04j)	 (8.934918880222721575e-08+3.494244758584368118e-07j)	 (-4.521423272203047676e-08-1.366736821926925919e-07j)	 (-9.697474968245205427e-10-1.665305465807076270e-09j)	 (1.579329333755426324e-09-1.124351699922340845e-09j)	 (1.304183669292354332e-04-6.767207737116560625e-04j)	 (3.554699699958787651e-01+1.109848775964338528e-02j)	 (6.401091867572075156e-01-1.163012308518716897e-02j)	 (-5.850750376513267226e-04+3.497129774078729146e-04j)	 (3.847573009670964250e-08+3.501898987410287740e-07j)	 (-1.913609517535303265e-08-1.296223534517197634e-07j)	 (-7.435229507451616765e-04+5.191858269580868846e-04j)	 (-2.193447712050302536e-07-2.758611154207810383e-07j)	 (2.518455931777486166e-07-2.040641218633059413e-07j)
 (4.400000000000000000e+02+0.000000000000000000e+00j)	 (2.026878931993339461e-03+1.855998182662140601e-04j)	 (3.596324145638776348e-03+1.539102474093148999e-04j)	 (9.928205892088197850e-08+3.244970893838644286e-07j)	 (-4.841628243001657680e-08-1.310732665530717351e-07j)	 (-9.921807439891837302e-10-1.544343293904665383e-09j)	 (1.443377861561985431e-09-1.150696398561055277e-09j)	 (1.444065866358948630e-04-6.450293814093978600e-04j)	 (3.550026100450709432e-01+1.114264377654020435e-02j)	 (6.404699097305754929e-01-1.172925059322063243e-02j)	 (-5.454561273135723806e-04+3.581852495418798494e-04j)	 (5.144415770142828243e-08+3.277567266925898830e-07j)	 (-2.288530873006858462e-08-1.252232012787575605e-07j)	 (-6.947615178022129023e-04+5.340073163362281253e-04j)	 (-2.200514591184285339e-07-2.528925712870594053e-07j)	 (2.283808377691211128e-07-2.068032010786635695e-07j)
 (4.420000000000000000e+02+0.000000000000000000e+00j)	 (2.026107055563214701e-03+1.858689775975758650e-04j)	 (3.601411307962495024e-03+1.536833247421627655e-04j)	 (1.076306248689585327e-07+3.010071392523294917e-07j)	 (-5.147707586300436797e-08-1.255351707603456103e-07j)	 (-1.009088900752709478e-09-1.430293028741345937e-09j)	 (1.315962333610208392e-09-1.168163641845729366e-09j)	 (1.581095643293317188e-04-6.156066472369214893e-04j)	 (3.545423035687866320e-01+1.118696007256312491e-02j)	 (6.408282515318816097e-01-1.182165007643346671e-02j)	 (-5.080602799206866303e-04+3.646241266451655163e-04j)	 (6.268102475271397400e-08+3.065035216196516235e-07j)	 (-2.647995544589223703e-08-1.208770261371609644e-07j)	 (-6.482020033690921810e-04+5.462012238072141458e-04j)	 (-2.199506578797964548e-07-2.313358832845991264e-07j)	 (2.065439327647046184e-07-2.081658088719260058e-07j)
 (4.430000000000000000e+02+0.000000000000000000e+00j)	 (2.025740324844175697e-03+1.860017299187544093e-04j)	 (3.603951502209023269e-03+1.535844475362543513e-04j)	 (1.113563629918666585e-07+2.902791638225907103e-07j)	 (-5.322474109900801556e-08-1.230366273204785572e-07j)	 (-1.016612901503936737e-09-1.377310606794131980e-09j)	 (1.254075355758107685e-09-1.172656174589099253e-09j)	 (1.648530744673600012e-04-6.016969568607286522e-04j)	 (3.543153914002706850e-01+1.120866124337796532e-02j)	 (6.410059257594462601e-01-1.186497142985095364e-02j)	 (-4.901826622250846956e-04+3.671345984686176251e-04j)	 (6.765593180787376208e-08+2.967286715089270217e-07j)	 (-2.837054108807126878e-08-1.189382519834734379e-07j)	 (-6.257532239251763044e-04+5.513733698511778629e-04j)	 (-2.199218362839188426e-07-2.213859286323690680e-07j)	 (1.960922738937466200e-07-2.080995016974895256e-07j)
 (4.450000000000000000e+02+0.000000000000000000e+00j)	 (2.025028715832551552e-03+1.862763055778196705e-04j)	 (3.609036297909183361e-03+1.534049186401133843e-04j)	 (1.169691367999937902e-07+2.689505852865183052e-07j)	 (-5.571591127202119209e-08-1.180062950316613531e-07j)	 (-1.024333726404729559e-09-1.274320136899702459e-09j)	 (1.136841692417981958e-09-1.181075876730310413e-09j)	 (1.781185780498511270e-04-5.752851942808824299e-04j)	 (3.538653908851625562e-01+1.125307286808312560e-02j)	 (6.413605138121968308e-01-1.194854524011259959e-02j)	 (-4.558692385484526609e-04+3.710027676893068688e-04j)	 (7.605592466335279898e-08+2.770923564953285869e-07j)	 (-3.142677921411082430e-08-1.149026595833097690e-07j)	 (-5.822827753874834341e-04+5.601730795368230556e-04j)	 (-2.183617071278429236e-07-2.022151186369358404e-07j)	 (1.760916132858793225e-07-2.079686062318711676e-07j)
 (4.470000000000000000e+02+0.000000000000000000e+00j)	 (2.024358017524823146e-03+1.865468544951055861e-04j)	 (3.614119369832713771e-03+1.532568853683801433e-04j)	 (1.216586395603764624e-07+2.494899587207012117e-07j)	 (-5.842944084752077331e-08-1.133133378220136406e-07j)	 (-1.029674402739579980e-09-1.179114138739811131e-09j)	 (1.026099374826528242e-09-1.181885744624319286e-09j)	 (1.910617775901308135e-04-5.507015250307746189e-04j)	 (3.534222958651177526e-01+1.129644733306594574e-02j)	 (6.417125562808408956e-01-1.202595571498212695e-02j)	 (-4.235668164384738510e-04+3.734485340140373285e-04j)	 (8.321427041388228772e-08+2.590623853981775501e-07j)	 (-3.455000927147717764e-08-1.111685954707624835e-07j)	 (-5.408771390291923931e-04+5.670671143118114106e-04j)	 (-2.166860170448170900e-07-1.845931626295176617e-07j)	 (1.574406936771450163e-07-2.065974906949997821e-07j)
 (4.480000000000000000e+02+0.000000000000000000e+00j)	 (2.024033705330160766e-03+1.866813617029970456e-04j)	 (3.616662429716816906e-03+1.531937326656400259e-04j)	 (1.237182684889241089e-07+2.398797020838481411e-07j)	 (-5.964638845561426585e-08-1.107551405149422517e-07j)	 (-1.030937396412601391e-09-1.132427512158847989e-09j)	 (9.745370650042495188e-10-1.180678598556637318e-09j)	 (1.974126200702991699e-04-5.389966605371333732e-04j)	 (3.532026834292357198e-01+1.131779943945844351e-02j)	 (6.418881294621561207e-01-1.206267548703598980e-02j)	 (-4.080986501974253277e-04+3.742205186855423571e-04j)	 (8.652121037995185366e-08+2.501898451466348623e-07j)	 (-3.603387611959811114e-08-1.091402780969050153e-07j)	 (-5.208706724547643900e-04+5.698909170544210964e-04j)	 (-2.155894081785157771e-07-1.759276282939442416e-07j)	 (1.487627374213204801e-07-2.057553881419505555e-07j)
 (4.500000000000000000e+02+0.000000000000000000e+00j)	 (2.023412900603181915e-03+1.869515062295890159e-04j)	 (3.621749298634725518e-03+1.530857435328671003e-04j)	 (1.265868826801625491e-07+2.215809341758090496e-07j)	 (-6.164927710362835066e-08-1.059819962513820024e-07j)	 (-1.029417568042086319e-09-1.044069114520274723e-09j)	 (8.753873134690566510e-10-1.176538591829914467e-09j)	 (2.099002089896650981e-04-5.167631057612476859e-04j)	 (3.527680227423551917e-01+1.136027557758051941e-02j)	 (6.422375586733571895e-01-1.213272655552746770e-02j)	 (-3.784737053776673476e-04+3.749255342042489441e-04j)	 (9.189791231129663052e-08+2.330949805323340724e-07j)	 (-3.862419212682301119e-08-1.052784892560418987e-07j)	 (-4.822075133048313246e-04+5.743735682005397716e-04j)	 (-2.127117456706322552e-07-1.597067584394435626e-07j)	 (1.320491926297099175e-07-2.037565221072013923e-07j)
 (4.520000000000000000e+02+0.000000000000000000e+00j)	 (2.022830855085535565e-03+1.872179021192311164e-04j)	 (3.626834597952129872e-03+1.530038926945868699e-04j)	 (1.287902201917545821e-07+2.043706326983501166e-07j)	 (-6.360619661853676058e-08-1.012062696661126087e-07j)	 (-1.025666624159377491e-09-9.606575036545210648e-10j)	 (7.830215275938220116e-10-1.167872541740997810e-09j)	 (2.220832274938875598e-04-4.959385292330857620e-04j)	 (3.523397614936343292e-01+1.140159580443914425e-02j)	 (6.425842535558787816e-01-1.219780509946279123e-02j)	 (-3.505156718682127313e-04+3.746255926841189176e-04j)	 (9.645846015122533523e-08+2.169768133132609556e-07j)	 (-4.115264441520758035e-08-1.014298453080014514e-07j)	 (-4.452753124652742171e-04+5.774294090159935635e-04j)	 (-2.095846686166566024e-07-1.444370288115169424e-07j)	 (1.165917630245969136e-07-2.011180293805022487e-07j)
 (4.530000000000000000e+02+0.000000000000000000e+00j)	 (2.022549427550045936e-03+1.873520945695249045e-04j)	 (3.629379812223841855e-03+1.529696897524387641e-04j)	 (1.292570209224247529e-07+1.962550533813660361e-07j)	 (-6.434731717238790609e-08-9.907230559403448606e-08j)	 (-1.021885680803519589e-09-9.215480970371580580e-10j)	 (7.380816124240427921e-10-1.163322212157510161e-09j)	 (2.280540506577172742e-04-4.860153764063946747e-04j)	 (3.521272450024084955e-01+1.142226727049476184e-02j)	 (6.427572720598787592e-01-1.222914797107728900e-02j)	 (-3.371177610162461730e-04+3.741813599681942642e-04j)	 (9.811970833153876139e-08+2.092450520065145787e-07j)	 (-4.220522189815840081e-08-9.965537632350040023e-08j)	 (-4.274044783402800268e-04+5.785253557088260905e-04j)	 (-2.076969282228198655e-07-1.373944876648066323e-07j)	 (1.090431799414751025e-07-1.997160755665480127e-07j)
 (4.550000000000000000e+02+0.000000000000000000e+00j)	 (2.022013448310632129e-03+1.876109572592215169e-04j)	 (3.634469097954612284e-03+1.529237669249587466e-04j)	 (1.304300603000880931e-07+1.809032592465855600e-07j)	 (-6.624085120233170592e-08-9.462674454545786659e-08j)	 (-1.015233020304180191e-09-8.463807493499542825e-10j)	 (6.535616034507175755e-10-1.149414217154758061e-09j)	 (2.397948789805215755e-04-4.670420288109048117e-04j)	 (3.517066633031138423e-01+1.146164017472107305e-02j)	 (6.431014009488946748e-01-1.228756255237578240e-02j)	 (-3.114721087612662442e-04+3.727110954359883930e-04j)	 (1.014079160648409977e-07+1.947125302098257513e-07j)	 (-4.460339220924790742e-08-9.605792216227686885e-08j)	 (-3.928809570565797312e-04+5.798556896530466902e-04j)	 (-2.042977166746701032e-07-1.237767489086866983e-07j)	 (9.505421870069781015e-08-1.962613864791235086e-07j)
 (4.570000000000000000e+02+0.000000000000000000e+00j)	 (2.021508895401588363e-03+1.878655187493259433e-04j)	 (3.639561764668575346e-03+1.528985879114315048e-04j)	 (1.308097397052126568e-07+1.668149659263424757e-07j)	 (-6.798799692161268793e-08-9.057199624273380557e-08j)	 (-1.006504923104058306e-09-7.769688569953953044e-10j)	 (5.734009870397499961e-10-1.133318840439989955e-09j)	 (2.512838159779578768e-04-4.492583817948531252e-04j)	 (3.512911096473407824e-01+1.149988353023167695e-02j)	 (6.434437034465321226e-01-1.234205018548220623e-02j)	 (-2.872802644715697533e-04+3.705919543527385761e-04j)	 (1.037751368301864064e-07+1.812081001564114985e-07j)	 (-4.681817522855129592e-08-9.273560295633905796e-08j)	 (-3.598878333086751339e-04+5.802099514187868947e-04j)	 (-2.006730670577578180e-07-1.113484683224766952e-07j)	 (8.185532599078604718e-08-1.924320977648689184e-07j)
 (4.580000000000000000e+02+0.000000000000000000e+00j)	 (2.021266639550711296e-03+1.879933727846448016e-04j)	 (3.642109534405768914e-03+1.528927341479310723e-04j)	 (1.308311972680523264e-07+1.599449560563137345e-07j)	 (-6.877178883973495166e-08-8.845926104762784737e-08j)	 (-1.001413952110961590e-09-7.432424272157179980e-10j)	 (5.356150638294906251e-10-1.124538156468265520e-09j)	 (2.569464509491980434e-04-4.407371729258446696e-04j)	 (3.510849915319332326e-01+1.151883799850661298e-02j)	 (6.436142100211303951e-01-1.236819213462129509e-02j)	 (-2.756490649264653980e-04+3.693116617561170148e-04j)	 (1.047836693466763686e-07+1.746272838817878607e-07j)	 (-4.786767842268704191e-08-9.100491234468766841e-08j)	 (-3.438705254296977698e-04+5.800360648137549771e-04j)	 (-1.987401224308361195e-07-1.053132021697672299e-07j)	 (7.564290864883686754e-08-1.904515457126064438e-07j)
 (4.600000000000000000e+02+0.000000000000000000e+00j)	 (2.020808904443592742e-03+1.882411380560481361e-04j)	 (3.647203906592151948e-03+1.528968810755212927e-04j)	 (1.304920272738438395e-07+1.471763683857992929e-07j)	 (-7.035256013942634806e-08-8.453594237360960814e-08j)	 (-9.904976597664920422e-10-6.798940764889795648e-10j)	 (4.628106700078896113e-10-1.105362038548947967e-09j)	 (2.680586022276392312e-04-4.244758452009271001e-04j)	 (3.506770340850032253e-01+1.155522175530899164e-02j)	 (6.439532048743018544e-01-1.241722323910475663e-02j)	 (-2.533917158405390806e-04+3.663829001305419380e-04j)	 (1.062822788856515891e-07+1.622820867298999551e-07j)	 (-4.991768800959328723e-08-8.777277513826728160e-08j)	 (-3.129035055015143545e-04+5.791013284975142896e-04j)	 (-1.948785049862109772e-07-9.407291875158869742e-08j)	 (6.375090751402962660e-08-1.862103256692517552e-07j)
 (4.620000000000000000e+02+0.000000000000000000e+00j)	 (2.020376600816340198e-03+1.884822769371769554e-04j)	 (3.652302617205878052e-03+1.529212817317915233e-04j)	 (1.298066113434420128e-07+1.349369200886756280e-07j)	 (-7.174759370284920658e-08-8.048476744655237925e-08j)	 (-9.782433279387342299e-10-6.193103020003274454e-10j)	 (3.953920437107936517e-10-1.084860270941200510e-09j)	 (2.789666410920405232e-04-4.091090826066183799e-04j)	 (3.502731817524635249e-01+1.158998596545286579e-02j)	 (6.442906779370575210e-01-1.246260930574891526e-02j)	 (-2.323101844759864921e-04+3.630272670475836777e-04j)	 (1.073951887578834808e-07+1.504487129798225541e-07j)	 (-5.183929711179909509e-08-8.443683291826659471e-08j)	 (-2.831703437821261535e-04+5.774480476520013139e-04j)	 (-1.908200199499500710e-07-8.334059706100343086e-08j)	 (5.276758461667144443e-08-1.818697309542146435e-07j)
 (4.640000000000000000e+02+0.000000000000000000e+00j)	 (2.019972183007918368e-03+1.887188415321811702e-04j)	 (3.657404328488737463e-03+1.529628775976052944e-04j)	 (1.285260699584760740e-07+1.235196843638417605e-07j)	 (-7.289138163962886317e-08-7.665442950008265417e-08j)	 (-9.643014795237785202e-10-5.627241403095865438e-10j)	 (3.316997671599495145e-10-1.063653090361478812e-09j)	 (2.897084837951670257e-04-3.946157945326345248e-04j)	 (3.498737116079260190e-01+1.162350049672092149e-02j)	 (6.446262006116434407e-01-1.250485387164045059e-02j)	 (-2.123457875511077300e-04+3.592932219955063998e-04j)	 (1.078676709306170641e-07+1.392839849662998580e-07j)	 (-5.353498447295050506e-08-8.123226149824912140e-08j)	 (-2.546166372805305279e-04+5.751417976185004780e-04j)	 (-1.865308725905532536e-07-7.343589826565234641e-08j)	 (4.240606973216978201e-08-1.774239944636478549e-07j)
 (4.650000000000000000e+02+0.000000000000000000e+00j)	 (2.019784634510981679e-03+1.888356670813297539e-04j)	 (3.659953024706695535e-03+1.529897022160675699e-04j)	 (1.278376837201445509e-07+1.179680080437684991e-07j)	 (-7.343515974345028392e-08-7.465995548346543269e-08j)	 (-9.570874069602455541e-10-5.351946813891909564e-10j)	 (3.017017628902546062e-10-1.052536960848750039e-09j)	 (2.949940520712782534e-04-3.876868739005981954e-04j)	 (3.496762914082137130e-01+1.163980213450751394e-02j)	 (6.447924958807745854e-01-1.252481358374397599e-02j)	 (-2.027437640486299674e-04+3.572848380465126414e-04j)	 (1.080331904478042034e-07+1.338705335124501104e-07j)	 (-5.436969924556610419e-08-7.957378345793969609e-08j)	 (-2.407358296548973596e-04+5.737358768931092538e-04j)	 (-1.843607415783885658e-07-6.861163095665658696e-08j)	 (3.754353827693179746e-08-1.751665399715898483e-07j)
 (4.670000000000000000e+02+0.000000000000000000e+00j)	 (2.019420845750683965e-03+1.890622699703730562e-04j)	 (3.665058299596463207e-03+1.530575347628376174e-04j)	 (1.261231110263247545e-07+1.076624180332056593e-07j)	 (-7.445501580334807216e-08-7.098257346526633778e-08j)	 (-9.420591519632502041e-10-4.835894827803416450e-10j)	 (2.435994267285526974e-10-1.029685040231045006e-09j)	 (3.054843296201779587e-04-3.743827936229065763e-04j)	 (3.492832003188098833e-01+1.167096507087063417e-02j)	 (6.451249733072915715e-01-1.256224173500923233e-02j)	 (-1.843040669404791634e-04+3.530993429140954500e-04j)	 (1.079357676291656008e-07+1.236929789578654556e-07j)	 (-5.593432882313312694e-08-7.647501152584161558e-08j)	 (-2.137841595384666236e-04+5.705881195333554557e-04j)	 (-1.800141036273978760e-07-5.967723398013355767e-08j)	 (2.816843942020301853e-08-1.705167226469611065e-07j)
 (4.690000000000000000e+02+0.000000000000000000e+00j)	 (2.019082245089772430e-03+1.892816784088771631e-04j)	 (3.670166347169972771e-03+1.531417492189078371e-04j)	 (1.243152448994692069e-07+9.790327366170516680e-08j)	 (-7.544553726624647736e-08-6.724882343364345596e-08j)	 (-9.267792834911641414e-10-4.344336760742314936e-10j)	 (1.894912494044947319e-10-1.005792410153003682e-09j)	 (3.158263929556320718e-04-3.618057016580835598e-04j)	 (3.488940617838038327e-01+1.170052379628268822e-02j)	 (6.454555235834091853e-01-1.259663158591155935e-02j)	 (-1.667949528775856222e-04+3.486773664801921498e-04j)	 (1.076580964900905909e-07+1.140536980824774772e-07j)	 (-5.747420926402515868e-08-7.334239742712192897e-08j)	 (-1.878075140418676244e-04+5.669597349694798253e-04j)	 (-1.756962285542389297e-07-5.118082497610827831e-08j)	 (1.949441289855179203e-08-1.657824903204375394e-07j)
 (4.700000000000000000e+02+0.000000000000000000e+00j)	 (2.018926679142594039e-03+1.893860802019267165e-04j)	 (3.672718414950160333e-03+1.531915969691371321e-04j)	 (1.236174231810325537e-07+9.345057404594650551e-08j)	 (-7.618303779611634414e-08-6.543456512855637442e-08j)	 (-9.200477496722188758e-10-4.112225459052189690e-10j)	 (1.636680448759704365e-10-9.924976217038689997e-10j)	 (3.209541472120975235e-04-3.557853756418267901e-04j)	 (3.487016118493688199e-01+1.171428741167719959e-02j)	 (6.456194333892398829e-01-1.261227828203125359e-02j)	 (-1.583887188662928835e-04+3.463775699988943645e-04j)	 (1.075835694798917480e-07+1.096592351565584445e-07j)	 (-5.839925236449231937e-08-7.185360896759314197e-08j)	 (-1.751932706565070006e-04+5.649669561536863624e-04j)	 (-1.738038651354999655e-07-4.715530553199444364e-08j)	 (1.545115158645979374e-08-1.632199371692036836e-07j)
 (4.720000000000000000e+02+0.000000000000000000e+00j)	 (2.018627252295600479e-03+1.895974837891554728e-04j)	 (3.677829415122784319e-03+1.532987656871504921e-04j)	 (1.213537272483388948e-07+8.479767458901393788e-08j)	 (-7.701735582063129893e-08-6.201299260481348487e-08j)	 (-9.037772464202190531e-10-3.669215692393665585e-10j)	 (1.134945316163183275e-10-9.677027473212265881e-10j)	 (3.311359808807358266e-04-3.442276125667229959e-04j)	 (3.483184803818810127e-01+1.174176829279579594e-02j)	 (6.459466690948476586e-01-1.264259456461549851e-02j)	 (-1.421396548248756136e-04+3.416419013216866695e-04j)	 (1.067292456139075940e-07+1.009495171238170087e-07j)	 (-5.976400068340854054e-08-6.892653713015070891e-08j)	 (-1.505310113843713908e-04+5.606602464687615670e-04j)	 (-1.694418037108695848e-07-3.964439918282441087e-08j)	 (7.471651264583119264e-09-1.583415187999805594e-07j)
 (4.740000000000000000e+02+0.000000000000000000e+00j)	 (2.018355867815702868e-03+1.897981611351660567e-04j)	 (3.682940324017928372e-03+1.534223532959713991e-04j)	 (1.193574215190586334e-07+7.685724660591518887e-08j)	 (-7.813097156430872904e-08-5.861652503064153484e-08j)	 (-8.886954319419986555e-10-3.251696180451318523e-10j)	 (6.659396241099805053e-11-9.412019931400230900e-10j)	 (3.412383219156369979e-04-3.333381630397588575e-04j)	 (3.479396375006625353e-01+1.176716777996585257e-02j)	 (6.462713393178560750e-01-1.266966802753687407e-02j)	 (-1.267052749167868594e-04+3.367620799898022699e-04j)	 (1.059374799726247671e-07+9.296216951103988497e-08j)	 (-6.130845918541513450e-08-6.606953172599376690e-08j)	 (-1.267257982937928899e-04+5.559977619942777036e-04j)	 (-1.654422640742749012e-07-3.255135297850475372e-08j)	 (1.498374256067486660e-10-1.532614392109913703e-07j)
 (4.750000000000000000e+02+0.000000000000000000e+00j)	 (2.018226724674720106e-03+1.898953161637151733e-04j)	 (3.685497836658071201e-03+1.534904883706476560e-04j)	 (1.182605640757364411e-07+7.283302404870617668e-08j)	 (-7.853219195591331123e-08-5.677746692554203804e-08j)	 (-8.806318799829687519e-10-3.044363789501730645e-10j)	 (4.474384004144522433e-11-9.282884706652734649e-10j)	 (3.462594137002722471e-04-3.281053199290500256e-04j)	 (3.477512415795956380e-01+1.177915621423910805e-02j)	 (6.464332086749394746e-01-1.268210821922234610e-02j)	 (-1.192541133514838595e-04+3.342759768812435749e-04j)	 (1.054865031837261122e-07+8.894548262620779995e-08j)	 (-6.198924283005232337e-08-6.452086508245446112e-08j)	 (-1.150959057181092851e-04+5.535361460424620666e-04j)	 (-1.633160782430983994e-07-2.902217528620822379e-08j)	 (-3.284164816359358844e-09-1.508278203131606947e-07j)
 (4.770000000000000000e+02+0.000000000000000000e+00j)	 (2.017987633247906101e-03+1.900866868302136163e-04j)	 (3.690614479385744690e-03+1.536362483900294285e-04j)	 (1.157209369409951067e-07+6.534926871599477098e-08j)	 (-7.916636365080846308e-08-5.338226279658933471e-08j)	 (-8.637694260102663177e-10-2.654815328681988734e-10j)	 (2.096631643144131866e-12-9.026442923119018592e-10j)	 (3.562808345925767405e-04-3.181123747103229977e-04j)	 (3.473772665074638111e-01+1.180228146072317789e-02j)	 (6.467551761246487230e-01-1.270530845789378041e-02j)	 (-1.048677691297335730e-04+3.292060476184408392e-04j)	 (1.042104942862779423e-07+8.133812242115322788e-08j)	 (-6.318325585017505826e-08-6.160026984188031887e-08j)	 (-9.236556301667128981e-05+5.483483097335134027e-04j)	 (-1.589866254201800728e-07-2.251046891281611471e-08j)	 (-9.980705911451894438e-09-1.459469550348897623e-07j)
 (4.790000000000000000e+02+0.000000000000000000e+00j)	 (2.017776292512640183e-03+1.902698578138289930e-04j)	 (3.695730597316338687e-03+1.537973567003192974e-04j)	 (1.131940329869589632e-07+5.828248979203510369e-08j)	 (-7.979565578819405621e-08-4.995222185978435713e-08j)	 (-8.470155707756571363e-10-2.283133160859886939e-10j)	 (-3.775447236172446176e-11-8.764202804059888941e-10j)	 (3.662554260886695108e-04-3.087005937013956314e-04j)	 (3.470074483465862558e-01+1.182360243834460097e-02j)	 (6.470743383370185509e-01-1.272565046937045030e-02j)	 (-9.113652130738886107e-05+3.240108784692386596e-04j)	 (1.028683671657799248e-07+7.414710255526516433e-08j)	 (-6.436736991955138031e-08-5.865843375031749841e-08j)	 (-7.031256884422207938e-05+5.428051668057580536e-04j)	 (-1.547402700538466203e-07-1.631492539998997148e-08j)	 (-1.618370528883085967e-08-1.410343396386544543e-07j)
 (4.810000000000000000e+02+0.000000000000000000e+00j)	 (2.017584872763535271e-03+1.904467212822499769e-04j)	 (3.700850145086810074e-03+1.539717966027331116e-04j)	 (1.104929258006521376e-07+5.172358425313291791e-08j)	 (-8.031403867656043889e-08-4.665704790288819628e-08j)	 (-8.299510587792935670e-10-1.933648579189688619e-10j)	 (-7.567300608071699402e-11-8.501484223516270205e-10j)	 (3.762070862204277546e-04-2.998393053259981950e-04j)	 (3.466406250977345227e-01+1.184348489848879860e-02j)	 (6.473917076495455669e-01-1.274364773464591906e-02j)	 (-7.800429291827745020e-05+3.187413226426818753e-04j)	 (1.013031434365488761e-07+6.738818087838646616e-08j)	 (-6.544470597856906750e-08-5.579643609537116399e-08j)	 (-4.886313541521380808e-05+5.369733752231851476e-04j)	 (-1.504964696734346634e-07-1.056857944588639871e-08j)	 (-2.205824827800475743e-08-1.361204561435942832e-07j)
