f	Passivity_index
4.530000000000000000e+02	4.121403755729034194e-04
4.570000000000000000e+02	4.102291205808921326e-04
4.580000000000000000e+02	4.097549033633391779e-04
4.620000000000000000e+02	4.078738523772367213e-04
4.660000000000000000e+02	4.060199238269184777e-04
4.670000000000000000e+02	4.055609155876939453e-04
4.710000000000000000e+02	4.037435193348190457e-04
4.740000000000000000e+02	4.024005939747243008e-04
4.760000000000000000e+02	4.015151388488723077e-04
4.800000000000000000e+02	3.997682852605866349e-04
4.830000000000000000e+02	3.984795292276709956e-04
4.850000000000000000e+02	3.976306767128490595e-04
4.890000000000000000e+02	3.959580110957824613e-04
4.910000000000000000e+02	3.951343094575774577e-04
4.940000000000000000e+02	3.939146949427458017e-04
4.980000000000000000e+02	3.923185700563935896e-04
5.000000000000000000e+02	3.915335000452489214e-04
5.030000000000000000e+02	3.903723021989396417e-04
5.070000000000000000e+02	3.888550110558338909e-04
5.090000000000000000e+02	3.881098041790981843e-04
5.120000000000000000e+02	3.870090235895751792e-04
5.160000000000000000e+02	3.855735948152612304e-04
5.170000000000000000e+02	3.852205870028626330e-04
5.210000000000000000e+02	3.838323795440545176e-04
5.250000000000000000e+02	3.824830464707913301e-04
5.260000000000000000e+02	3.821519141379656355e-04
5.300000000000000000e+02	3.808527386203325858e-04
5.340000000000000000e+02	3.795950670791888699e-04
5.360000000000000000e+02	3.789822025865752664e-04
5.390000000000000000e+02	3.780833425817529828e-04
5.430000000000000000e+02	3.769239001201614403e-04
5.450000000000000000e+02	3.761999003521390023e-04
5.480000000000000000e+02	3.750360009586822222e-04
5.520000000000000000e+02	3.734755964651670910e-04
5.550000000000000000e+02	3.722985943154244752e-04
5.570000000000000000e+02	3.715107273890007832e-04
5.610000000000000000e+02	3.699276348085124891e-04
5.640000000000000000e+02	3.687344525237376222e-04
5.660000000000000000e+02	3.679366162578903351e-04
5.700000000000000000e+02	3.641719100227754991e-04
5.740000000000000000e+02	3.599165724223721990e-04
5.750000000000000000e+02	3.588649396800723318e-04
5.790000000000000000e+02	3.547063142378639625e-04
5.830000000000000000e+02	3.506229326199992720e-04
5.840000000000000000e+02	3.496136287926973553e-04
5.880000000000000000e+02	3.456217404364020818e-04
5.920000000000000000e+02	3.417010657305856068e-04
5.940000000000000000e+02	3.397668994105207505e-04
5.970000000000000000e+02	3.368977777434919063e-04
6.010000000000000000e+02	3.331311872807469739e-04
6.050000000000000000e+02	3.294304632090737134e-04
6.060000000000000000e+02	3.285153921638972029e-04
6.100000000000000000e+02	3.248948389185293134e-04
6.140000000000000000e+02	3.213367482074544631e-04
6.150000000000000000e+02	3.204568155431277094e-04
6.190000000000000000e+02	3.169747821852118147e-04
6.230000000000000000e+02	3.135520292883016381e-04
6.260000000000000000e+02	3.110230552596729295e-04
6.280000000000000000e+02	3.093549020065770893e-04
6.320000000000000000e+02	3.060606620699328202e-04
6.360000000000000000e+02	3.028214631327640115e-04
6.370000000000000000e+02	3.020201191232860629e-04
6.410000000000000000e+02	2.988480015993098186e-04
6.450000000000000000e+02	2.957282154787182950e-04
6.480000000000000000e+02	2.934220257159215225e-04
6.500000000000000000e+02	2.919003258903658479e-04
6.540000000000000000e+02	2.888941317587045759e-04
6.580000000000000000e+02	2.859366492911945214e-04
6.600000000000000000e+02	2.844758460223378686e-04
6.630000000000000000e+02	2.823067018312803923e-04
6.670000000000000000e+02	2.794550293847847667e-04
6.710000000000000000e+02	2.766487634860538363e-04
6.720000000000000000e+02	2.759541788496952747e-04
6.760000000000000000e+02	2.732033258395082814e-04
6.800000000000000000e+02	2.704957582379605824e-04
6.830000000000000000e+02	2.684929450978199949e-04
