f	Passivity_index
7.800000000000000000e+02	2.311471991684691668e-05
7.840000000000000000e+02	2.284761640218829076e-05
7.850000000000000000e+02	2.278158388554704650e-05
7.890000000000000000e+02	2.252037367655220640e-05
7.930000000000000000e+02	2.226375159907183904e-05
7.970000000000000000e+02	2.201160885024339153e-05
7.980000000000000000e+02	2.194926061820957897e-05
8.020000000000000000e+02	2.170256895595197577e-05
8.060000000000000000e+02	2.146012349755945653e-05
8.100000000000000000e+02	2.122182556387602892e-05
8.120000000000000000e+02	2.110420187259685193e-05
8.150000000000000000e+02	2.092963993019850144e-05
8.190000000000000000e+02	2.070032790149525098e-05
8.230000000000000000e+02	2.047486208512586808e-05
8.260000000000000000e+02	2.030823430768449733e-05
8.280000000000000000e+02	2.019830609211511335e-05
8.320000000000000000e+02	1.998117955449157934e-05
8.360000000000000000e+02	1.976762508619413911e-05
8.400000000000000000e+02	1.955756334197800844e-05
8.410000000000000000e+02	1.950558455791635143e-05
8.450000000000000000e+02	1.929978050984465510e-05
8.490000000000000000e+02	1.909729865165639418e-05
8.530000000000000000e+02	1.889806657602664114e-05
8.550000000000000000e+02	1.879964712385179954e-05
8.580000000000000000e+02	1.865348938796980438e-05
8.620000000000000000e+02	1.846131476096902341e-05
8.660000000000000000e+02	1.827216796938119225e-05
8.700000000000000000e+02	1.808598460484832360e-05
8.710000000000000000e+02	1.803989441640039409e-05
8.750000000000000000e+02	1.785732738295280758e-05
8.790000000000000000e+02	1.767758507760508468e-05
8.830000000000000000e+02	1.750060849590919648e-05
8.850000000000000000e+02	1.741313933816858450e-05
8.880000000000000000e+02	1.728318968507308595e-05
8.920000000000000000e+02	1.711222820206977080e-05
8.960000000000000000e+02	1.694385114028168493e-05
9.000000000000000000e+02	1.677800575830383500e-05
9.010000000000000000e+02	1.673693393677670727e-05
9.050000000000000000e+02	1.657418104741154030e-05
9.090000000000000000e+02	1.641384606019917480e-05
9.130000000000000000e+02	1.625588048620625614e-05
9.170000000000000000e+02	1.610023706100777163e-05
9.180000000000000000e+02	1.606168361509112408e-05
9.220000000000000000e+02	1.590887821476504038e-05
9.260000000000000000e+02	1.575829290316292652e-05
9.330000000000000000e+02	1.549998035481683911e-05
9.490000000000000000e+02	1.493339095643905767e-05
9.650000000000000000e+02	1.439795774857768884e-05
9.820000000000000000e+02	1.386065280938996586e-05
1.000000000000000000e+03	1.332440228402585747e-05
