Frequency [Hz]	g1_d	g1_q	g2_d	g2_q	g3_d	g3_q	1DC_dc	MMC1_d	MMC1_q	2DC_dc	MMC2_d	MMC2_q	3DC_dc	MMC3_d	MMC3_q
 (2.810000000000000000e+02+0.000000000000000000e+00j)	 (1.847777134210988947e+01+6.023769765407745780e+01j)	 (7.006812809712157275e+01-1.359547383271088279e+02j)	 (2.778977606834937220e+01-8.742878698939786375e+01j)	 (1.436660436827358467e+01+1.685315600840708896e+02j)	 (8.584326851155022808e+00+1.120609981855242552e+02j)	 (7.145551318650203321e+00+1.430892950577108991e+01j)	 (1.015076787016893078e+01+2.220322789411264353e+01j)	 (5.827953623133939054e+00+1.639193302003333130e+01j)	 (1.092979033538590411e-01+9.676904753508624779e+00j)	 (1.203316639598089044e-01+9.666551033486243227e+00j)	 (2.627210639850537532e+01-5.150961545197018765e+00j)	 (1.087703637069500490e-01+6.745732660049908347e+00j)	 (1.151143347471047657e-01+6.736756153583105977e+00j)	 (1.012308842290222000e+00+2.535428236316677797e+00j)	 (6.653207665936630155e-01+1.953014019739073959e+00j)
 (2.820000000000000000e+02+0.000000000000000000e+00j)	 (1.874966766281727004e+01+6.072650616947639435e+01j)	 (6.932223060042326779e+01-1.353149925358167707e+02j)	 (2.763867353355954393e+01-8.713700686336154888e+01j)	 (1.442318110480874793e+01+1.690716710532597631e+02j)	 (8.633651812502700196e+00+1.125596616602282012e+02j)	 (7.191120519606544192e+00+1.436164370506442722e+01j)	 (1.019919365389347554e+01+2.225404443194040738e+01j)	 (5.867493807994358157e+00+1.645204095952658463e+01j)	 (1.093375165533303911e-01+9.706274048865020987e+00j)	 (1.204255647986191002e-01+9.695920916917522447e+00j)	 (2.598618227529514613e+01-4.894148653327924592e+00j)	 (1.088169341188379852e-01+6.774995352381332658e+00j)	 (1.152058243252761099e-01+6.765995213122002916e+00j)	 (1.015749123387281960e+00+2.540530913136321178e+00j)	 (6.689875743650646189e-01+1.959433765848896281e+00j)
 (2.860000000000000000e+02+0.000000000000000000e+00j)	 (1.989650081073368426e+01+6.272944823480472820e+01j)	 (6.646267509845624488e+01-1.328093520750458367e+02j)	 (2.704503248569588791e+01-8.598695451946646529e+01j)	 (1.464997992538295080e+01+1.712400766381765891e+02j)	 (8.833019159425836264e+00+1.145537742410714230e+02j)	 (7.379063314628578674e+00+1.457269988324705245e+01j)	 (1.039351101764881413e+01+2.245648692393523405e+01j)	 (6.026727824994452476e+00+1.669141415500635262e+01j)	 (1.094963204830211728e-01+9.823764324417288307e+00j)	 (1.208021987264570885e-01+9.813416441884736940e+00j)	 (2.491736876883323504e+01-3.877310356811387582e+00j)	 (1.090041206940138979e-01+6.892054657422221453e+00j)	 (1.155739068856818930e-01+6.882962125197655823e+00j)	 (1.029463618661585089e+00+2.560838803348288728e+00j)	 (6.836643825943946595e-01+1.984953479110897367e+00j)
 (2.870000000000000000e+02+0.000000000000000000e+00j)	 (2.019887878815121240e+01+6.324242265842823940e+01j)	 (6.577728969442873108e+01-1.321959999822197176e+02j)	 (2.689927308374684145e+01-8.570360350590183884e+01j)	 (1.470681138467412552e+01+1.717841919919503368e+02j)	 (8.883359947850653526e+00+1.150521316386203665e+02j)	 (7.427536234989617014e+00+1.462550126795733263e+01j)	 (1.044224247337205824e+01+2.250689337682111457e+01j)	 (6.066801665902798568e+00+1.675099153979464717e+01j)	 (1.095361070491008421e-01+9.853140190959525313e+00j)	 (1.208966098145162205e-01+9.842794348832105911e+00j)	 (2.466745819210702706e+01-3.625883022638342279e+00j)	 (1.090511400587438479e-01+6.921321638803695109e+00j)	 (1.156664522599005623e-01+6.912206547077511587e+00j)	 (1.032880450770655711e+00+2.565890391610102128e+00j)	 (6.873355655787495300e-01+1.991293812733470725e+00j)
 (2.910000000000000000e+02+0.000000000000000000e+00j)	 (2.147666947918530411e+01+6.534513779502123043e+01j)	 (6.314543906447679689e+01-1.297931372058503428e+02j)	 (2.632659560215384431e+01-8.458624777279246132e+01j)	 (1.493471780208281530e+01+1.739688823134161737e+02j)	 (9.086572312104848947e+00+1.170446377559374014e+02j)	 (7.627838240221724853e+00+1.483677244571924803e+01j)	 (1.063776807394324919e+01+2.270771313579466266e+01j)	 (6.228139227608052941e+00+1.698822978432973230e+01j)	 (1.096955826367440739e-01+9.970656992821460562e+00j)	 (1.212752346017815369e-01+9.960322247075714230e+00j)	 (2.372924183760175865e+01-2.631957908112892763e+00j)	 (1.092400874058816890e-01+7.038398312524936529e+00j)	 (1.160386947016742026e-01+7.029195162732229996e+00j)	 (1.046499843044903288e+00+2.585997120294794449e+00j)	 (7.020257794909524618e-01+2.016498141651905218e+00j)
 (2.920000000000000000e+02+0.000000000000000000e+00j)	 (2.181420241257536929e+01+6.588382684097027209e+01j)	 (6.251361980900896498e+01-1.292047756869338855e+02j)	 (2.618597678865319978e+01-8.431082573947566061e+01j)	 (1.499184914375311450e+01+1.745171464527336980e+02j)	 (9.137805530351853278e+00+1.175424888481869914e+02j)	 (7.679600132588229933e+00+1.488959116738335808e+01j)	 (1.068679796043140584e+01+2.275771834976995933e+01j)	 (6.268730746227244133e+00+1.704727027197457545e+01j)	 (1.097355317291270199e-01+1.000003955144644330e+01j)	 (1.213701309517032645e-01+9.989708317230656220e+00j)	 (2.350887533273553487e+01-2.386475239629695100e+00j)	 (1.092875382293551911e-01+7.067669689379773246e+00j)	 (1.161322642140053957e-01+7.058445074195746294e+00j)	 (1.049892584937714313e+00+2.590999213624359587e+00j)	 (7.056993030547422663e-01+2.022760207055549930e+00j)
 (2.960000000000000000e+02+0.000000000000000000e+00j)	 (2.324331763425122332e+01+6.809240601216662014e+01j)	 (6.008382202558157559e+01-1.268990618577223159e+02j)	 (2.563347253922176350e+01-8.322426096924388617e+01j)	 (1.522105937605721238e+01+1.767188097789557446e+02j)	 (9.344208392349750980e+00+1.195324998803239680e+02j)	 (7.893944034400856680e+00+1.510076712792896814e+01j)	 (1.088350259646604279e+01+2.295695117179828770e+01j)	 (6.432103252380864333e+00+1.728234874832196155e+01j)	 (1.098956362554645572e-01+1.011758336434196792e+01j)	 (1.217506474759150331e-01+1.010726914837279899e+01j)	 (2.267777439606591727e+01-1.416593753361604646e+00j)	 (1.094781766469652556e-01+7.184764159293866470e+00j)	 (1.165085398653321197e-01+7.175455903753738873e+00j)	 (1.063414430819257905e+00+2.610911126358968382e+00j)	 (7.203949150848123484e-01+2.047653841168951772e+00j)
 (2.970000000000000000e+02+0.000000000000000000e+00j)	 (2.362154889737407615e+01+6.865829018189978683e+01j)	 (5.949964902262644273e+01-1.263342886922885668e+02j)	 (2.549780166298371853e+01-8.295631418318275507e+01j)	 (1.527854620769213057e+01+1.772714233737672771e+02j)	 (9.396123627226490527e+00+1.200296022942600302e+02j)	 (7.949454874327154030e+00+1.515351759594567405e+01j)	 (1.093282352760215836e+01+2.300656420319417705e+01j)	 (6.473194026915202848e+00+1.734084638835129155e+01j)	 (1.099357373553103145e-01+1.014697273651307974e+01j)	 (1.218460045157017946e-01+1.013666352185507691e+01j)	 (2.248161870267265883e+01-1.177109623662768723e+00j)	 (1.095260415769672147e-01+7.214040038950463973e+00j)	 (1.166031018456358814e-01+7.204711432720111830e+00j)	 (1.066782501580330278e+00+2.615865303601086378e+00j)	 (7.240688105192745194e-01+2.053838838039686809e+00j)
 (3.010000000000000000e+02+0.000000000000000000e+00j)	 (2.522618710090626948e+01+7.097836338003304490e+01j)	 (5.724998320733135415e+01-1.241201774757111878e+02j)	 (2.496471919345801282e+01-8.189881009229124231e+01j)	 (1.550932722492072457e+01+1.794909829698372050e+02j)	 (9.604643230763677764e+00+1.220160855516848386e+02j)	 (8.179865414917772526e+00+1.536422225270936615e+01j)	 (1.113067713422900340e+01+2.320424678890318049e+01j)	 (6.638522139211161743e+00+1.757374319103345073e+01j)	 (1.100964293977224617e-01+1.026454404740555049e+01j)	 (1.222283153307730102e-01+1.025425784723101508e+01j)	 (2.173811402547840288e+01-2.308011052768466076e-01j)	 (1.097183019708221630e-01+7.331152736153939919e+00j)	 (1.169832840637542448e-01+7.321744989198661457e+00j)	 (1.080204594699897935e+00+2.635588683943293375e+00j)	 (7.387620809790812482e-01+2.078426680347540412e+00j)
 (3.020000000000000000e+02+0.000000000000000000e+00j)	 (2.565171226595595755e+01+7.157275157445327807e+01j)	 (5.670838390560955133e+01-1.235776271426782387e+02j)	 (2.483381315635183739e+01-8.163792622472165306e+01j)	 (1.556725095925327196e+01+1.800482080685981146e+02j)	 (9.656905611494678965e+00+1.225121699013639329e+02j)	 (8.239683063525060192e+00+1.541680186777326966e+01j)	 (1.118028142984429074e+01+2.325347693648703995e+01j)	 (6.680090841833573378e+00+1.763169316424635369e+01j)	 (1.101366723132027881e-01+1.029394035513892192e+01j)	 (1.223241089127032472e-01+1.028366066458982964e+01j)	 (2.156169230926756342e+01+2.943328152169925795e-03j)	 (1.097665638177044989e-01+7.360433226828944520e+00j)	 (1.170788068687724504e-01+7.351006264255931733e+00j)	 (1.083547471655774252e+00+2.640496507613952382e+00j)	 (7.424344475345644456e-01+2.084535859696687865e+00j)
 (3.060000000000000000e+02+0.000000000000000000e+00j)	 (2.746069757355879659e+01+7.400896826855658617e+01j)	 (5.462001788052965878e+01-1.214497661839570952e+02j)	 (2.431943850451684952e+01-8.060790922613162479e+01j)	 (1.580001204510014645e+01+1.822868433684234617e+02j)	 (9.865881895729319950e+00+1.244940439022655170e+02j)	 (8.488637760099598140e+00+1.562659090241879056e+01j)	 (1.137925238816718831e+01+2.344964704245868603e+01j)	 (6.847282928239613042e+00+1.786239295991329001e+01j)	 (1.102979117586270486e-01+1.041153965318637020e+01j)	 (1.227081183021245109e-01+1.040128904725807679e+01j)	 (2.088921095077529344e+01+9.271320025182842040e-01j)	 (1.099603777927981030e-01+7.477564585925708940e+00j)	 (1.174627691884555375e-01+7.468063063336265017e+00j)	 (1.096867834478186809e+00+2.660037570153490627e+00j)	 (7.571179120192121914e-01+2.108823010616016180e+00j)
 (3.080000000000000000e+02+0.000000000000000000e+00j)	 (2.843416399325474231e+01+7.526267331430821628e+01j)	 (5.362039769907633513e+01-1.204105281944737982e+02j)	 (2.406770609508022929e+01-8.010081221301983589e+01j)	 (1.591712397266365997e+01+1.834122072609446832e+02j)	 (9.969980907746563759e+00+1.254833704892790109e+02j)	 (8.619360734911941435e+00+1.573109658407089562e+01j)	 (1.147906534936583611e+01+2.354728728925122283e+01j)	 (6.931414626134595025e+00+1.797708231804200807e+01j)	 (1.103786867303538366e-01+1.047034781127786118e+01j)	 (1.229006108948403897e-01+1.046011358561464988e+01j)	 (2.057088521192900288e+01+1.383043049785072975e+00j)	 (1.100577352717213020e-01+7.536135964660735986e+00j)	 (1.176558553495814785e-01+7.526598554768891169e+00j)	 (1.103497084497618630e+00+2.669754821160248426e+00j)	 (7.644550395994951231e-01+2.120877587093561001e+00j)
 (3.110000000000000000e+02+0.000000000000000000e+00j)	 (2.998907963382406905e+01+7.718806604706253438e+01j)	 (5.217329435017389017e+01-1.188814254368743235e+02j)	 (2.369677747729275907e+01-7.934974963529698755e+01j)	 (1.609389222432923816e+01+1.851081722420812241e+02j)	 (1.012498415226914972e+01+1.269651800374279702e+02j)	 (8.824040421038509052e+00+1.588725050606064393e+01j)	 (1.162918606805050281e+01+2.369320066963972238e+01j)	 (7.058256765809697519e+00+1.814829177665874838e+01j)	 (1.105000346836473718e-01+1.055857079555655886e+01j)	 (1.231899387450523103e-01+1.054836345421747268e+01j)	 (2.011272446654960788e+01+2.059683833452290891e+00j)	 (1.102043194944754417e-01+7.624000255721160357e+00j)	 (1.179468375089144649e-01+7.614410773725312609e+00j)	 (1.113401926539886011e+00+2.684265468936137378e+00j)	 (7.754533943565853349e-01+2.138849412754640245e+00j)
 (3.130000000000000000e+02+0.000000000000000000e+00j)	 (3.109368037007386931e+01+7.850151042070423557e+01j)	 (5.124182309441657424e+01-1.178813025919199475e+02j)	 (2.345386333867141460e+01-7.885527876530349545e+01j)	 (1.621259487589622950e+01+1.862442998117383013e+02j)	 (1.022715124442712131e+01+1.279515529081944152e+02j)	 (8.966692142594764547e+00+1.599088811529997578e+01j)	 (1.172952961230758184e+01+2.379011641279310751e+01j)	 (7.143234308933172017e+00+1.826188353737381576e+01j)	 (1.105810526282716144e-01+1.061739334076153796e+01j)	 (1.233832058949723420e-01+1.060720547344518039e+01j)	 (1.981864838498833947e+01+2.506234768912945388e+00j)	 (1.103023998672200828e-01+7.682581316600182397e+00j)	 (1.181417128999383698e-01+7.672958301703138417e+00j)	 (1.119978954811457816e+00+2.693896454192324708e+00j)	 (7.827799386005565019e-01+2.150757908038791300e+00j)
 (3.160000000000000000e+02+0.000000000000000000e+00j)	 (3.286161493230938646e+01+8.051594447291967072e+01j)	 (4.989191966630811947e+01-1.164091120456897670e+02j)	 (2.309592386645575601e+01-7.812268105520648476e+01j)	 (1.639219901106088173e+01+1.879570937508723887e+02j)	 (1.037785437353600315e+01+1.294288767629951735e+02j)	 (9.190884446150830556e+00+1.614554587042713507e+01j)	 (1.188043138731503667e+01+2.393495879434406604e+01j)	 (7.271300708945622304e+00+1.843145486946124478e+01j)	 (1.107027511765675681e-01+1.070563809103232522e+01j)	 (1.236736612955559866e-01+1.069548177603632233e+01j)	 (1.939203725374227005e+01+3.169723293442165968e+00j)	 (1.104500435191269475e-01+7.770460296849947213e+00j)	 (1.184353318387722648e-01+7.760788771167172584e+00j)	 (1.129804913308466219e+00+2.708279963739476326e+00j)	 (7.937598721399871105e-01+2.168512676340825784e+00j)
 (3.180000000000000000e+02+0.000000000000000000e+00j)	 (3.411999481117560151e+01+8.188780379515797847e+01j)	 (4.902210637882979682e+01-1.154457925327172774e+02j)	 (2.286151373804166553e+01-7.764021678608848731e+01j)	 (1.651315946953900493e+01+1.891049234940253996e+02j)	 (1.047610522313692272e+01+1.304123522032272717e+02j)	 (9.347770118035997555e+00+1.624806727189647404e+01j)	 (1.198128511391645823e+01+2.403117140348542691e+01j)	 (7.357064066629934729e+00+1.854396297406185568e+01j)	 (1.107839937605138159e-01+1.076447527068637022e+01j)	 (1.238676575068763108e-01+1.075434155991259111e+01j)	 (1.911582843207961702e+01+3.608097242278356820e+00j)	 (1.105488136805123089e-01+7.829051261551859042e+00j)	 (1.186319337744516644e-01+7.819348596906763760e+00j)	 (1.136329008905692328e+00+2.717827686999068071e+00j)	 (8.010724720401281029e-01+2.180277860261937040e+00j)
 (3.210000000000000000e+02+0.000000000000000000e+00j)	 (3.613785074637132766e+01+8.398724254019413138e+01j)	 (4.776030316846532031e+01-1.140271607707336585e+02j)	 (2.251610275366201819e+01-7.692519495729025891e+01j)	 (1.669683932034334362e+01+1.908360320726573036e+02j)	 (1.061918408680260129e+01+1.318857653478342229e+02j)	 (9.595455176615553583e+00+1.640091290890246967e+01j)	 (1.213293507438021024e+01+2.417497615822843571e+01j)	 (7.486263262356729342e+00+1.871192701063692354e+01j)	 (1.109060158974368437e-01+1.085274215872331460e+01j)	 (1.241591729216951490e-01+1.084264472280883140e+01j)	 (1.871126879812565491e+01+4.260172820175915476e+00j)	 (1.106974674643152606e-01+7.916945264726503950e+00j)	 (1.189280956980055259e-01+7.907197709653284612e+00j)	 (1.146075092594528222e+00+2.732088530991818587e+00j)	 (8.120290522216792040e-01+2.197819779811310603e+00j)
 (3.240000000000000000e+02+0.000000000000000000e+00j)	 (3.832594566618278975e+01+8.613355201128429428e+01j)	 (4.654746894603006524e+01-1.126391492407955752e+02j)	 (2.217799618824936658e+01-7.622032321152163092e+01j)	 (1.688380674784863800e+01+1.925788812736159059e+02j)	 (1.075587664162497781e+01+1.333576687558922629e+02j)	 (9.859706068509215271e+00+1.655262793205199401e+01j)	 (1.228501584227012877e+01+2.431817582483570561e+01j)	 (7.616098856579986531e+00+1.887895061292016408e+01j)	 (1.110282196389818371e-01+1.094102250850662195e+01j)	 (1.244512925247696078e-01+1.093096420706203098e+01j)	 (1.831525597290721663e+01+4.906126207161139341e+00j)	 (1.108467039759798295e-01+8.004848442847665169e+00j)	 (1.192257386085684573e-01+7.995058197683797552e+00j)	 (1.155772836411542270e+00+2.746277894215231719e+00j)	 (8.229693444257791812e-01+2.215236051906559478e+00j)
 (3.260000000000000000e+02+0.000000000000000000e+00j)	 (3.988754072912225013e+01+8.758809588374164434e+01j)	 (4.576479937986002966e+01-1.117302854468993303e+02j)	 (2.195657335713908154e+01-7.575590957182011209e+01j)	 (1.701068064585928141e+01+1.937475782359983612e+02j)	 (1.084277326384894558e+01+1.343386263662968929e+02j)	 (1.004621426276893992e+01+1.665319692706571786e+01j)	 (1.238663479581849991e+01+2.441331319516426746e+01j)	 (7.702994400633445871e+00+1.898978890245514251e+01j)	 (1.111097851644063245e-01+1.099988362028909883e+01j)	 (1.246463629794374861e-01+1.098985300680102561e+01j)	 (1.805414596435101870e+01+5.333554506092305303e+00j)	 (1.109465101683256988e-01+8.063455718774831027e+00j)	 (1.194249734639426797e-01+8.053638246314378080e+00j)	 (1.162211006945641500e+00+2.755698534254988896e+00j)	 (8.302530075593363978e-01+2.226777870529926595e+00j)
 (3.300000000000000000e+02+0.000000000000000000e+00j)	 (4.328179323686230617e+01+9.054513314545467040e+01j)	 (4.425828831814359177e+01-1.099507238608812258e+02j)	 (2.152308208683025015e+01-7.483992992359836194e+01j)	 (1.727112071426327589e+01+1.961019674120431375e+02j)	 (1.100472160300751590e+01+1.363018195230541778e+02j)	 (1.044783331633307988e+01+1.685343206455376475e+01j)	 (1.259040605422084447e+01+2.460281930426902619e+01j)	 (7.877561323518519565e+00+1.921027755221934896e+01j)	 (1.112731355468846578e-01+1.111762413248676395e+01j)	 (1.250372506951308027e-01+1.110765275682580366e+01j)	 (1.753339693412450728e+01+6.180888268498071270e+00j)	 (1.111468561406159655e-01+8.180682810492676538e+00j)	 (1.198253337493762061e-01+8.170813869891585313e+00j)	 (1.175022238003087249e+00+2.774448443888631655e+00j)	 (8.447945179854635667e-01+2.249697952701951831e+00j)
 (3.310000000000000000e+02+0.000000000000000000e+00j)	 (4.419098153545877494e+01+9.129256345164586151e+01j)	 (4.389341405404037744e+01-1.095135694333801695e+02j)	 (2.141662614472456028e+01-7.461355651408591427e+01j)	 (1.733788081686790861e+01+1.966942001380812428e+02j)	 (1.104251363149273324e+01+1.367932955608323198e+02j)	 (1.055493040402854099e+01+1.690345327703297329e+01j)	 (1.264145588422001509e+01+2.465003947543961971e+01j)	 (7.921359524891001591e+00+1.926515915162145731e+01j)	 (1.113140169402144358e-01+1.114706309989313127e+01j)	 (1.251351232573020833e-01+1.113710734245613665e+01j)	 (1.740253392735211690e+01+6.391106355738202183e+00j)	 (1.111970917931592029e-01+8.209992222336039092e+00j)	 (1.199258105189550810e-01+8.200111041365216735e+00j)	 (1.178211433040302181e+00+2.779117219083493850e+00j)	 (8.484241791638150731e-01+2.255394245064656911e+00j)
 (3.350000000000000000e+02+0.000000000000000000e+00j)	 (4.809284091190201593e+01+9.430315151287463493e+01j)	 (4.247851520991216745e+01-1.077948335781722164e+02j)	 (2.099830912080602019e+01-7.371827803208799423e+01j)	 (1.761306969110160026e+01+1.990780124465145491e+02j)	 (1.118216650962858871e+01+1.387644534431429975e+02j)	 (1.101471297013654116e+01+1.710488170311713674e+01j)	 (1.284605965734806965e+01+2.483831674886479846e+01j)	 (8.097156985766801540e+00+1.948376239680161248e+01j)	 (1.114777081617944615e-01+1.126483447757589573e+01j)	 (1.255271909039991640e-01+1.125494444967615593e+01j)	 (1.687061062771671516e+01+7.224531848966051939e+00j)	 (1.113986123559606439e-01+8.327240561844867273e+00j)	 (1.203292276715173387e-01+8.317312949048107029e+00j)	 (1.190913543348680603e+00+2.797719208607723385e+00j)	 (8.629182678025523190e-01+2.278046295641794394e+00j)
 (3.360000000000000000e+02+0.000000000000000000e+00j)	 (4.913852595441367299e+01+9.505863419739284836e+01j)	 (4.213556096742804158e+01-1.073724497565042668e+02j)	 (2.089558028074563367e+01-7.349696884939734787e+01j)	 (1.768419791828742405e+01+1.996777107068327837e+02j)	 (1.121416634086468100e+01+1.392590305056180000e+02j)	 (1.113842960984039898e+01+1.715599652219413684e+01j)	 (1.289730735181513843e+01+2.488523938000617264e+01j)	 (8.141254890727923410e+00+1.953818931718079455e+01j)	 (1.115186708219734757e-01+1.129428122416224234e+01j)	 (1.256253480260844380e-01+1.128440844639919938e+01j)	 (1.673441776550363258e+01+7.430686510670903466e+00j)	 (1.114491339002982029e-01+8.356555342578948498e+00j)	 (1.204304533852371961e-01+8.346616758053786000e+00j)	 (1.194075371216172021e+00+2.802351708573519673e+00j)	 (8.665353765277169495e-01+2.283676329741633371e+00j)
 (3.400000000000000000e+02+0.000000000000000000e+00j)	 (5.362679332404994170e+01+9.807488382076935807e+01j)	 (4.080468146940413732e+01-1.057111302132637292e+02j)	 (2.049191198306410655e+01-7.262152385023766499e+01j)	 (1.798000183076786129e+01+2.020913645357267967e+02j)	 (1.133095457652738425e+01+1.412474721117274044e+02j)	 (1.167489209978497300e+01+1.736780425676015227e+01j)	 (1.310265610033725459e+01+2.507237206341856250e+01j)	 (8.318230891058389531e+00+1.975504384472225183e+01j)	 (1.116826717211357456e-01+1.141208397038463396e+01j)	 (1.260185128338892346e-01+1.140228348569014827e+01j)	 (1.616935724899057192e+01+8.242653583704134590e+00j)	 (1.116517673654630199e-01+8.473825386298265983e+00j)	 (1.208368055393272550e-01+8.463845482583442603e+00j)	 (1.206667715146677811e+00+2.820811385724661502e+00j)	 (8.809765560629407855e-01+2.306066370945794475e+00j)
 (3.410000000000000000e+02+0.000000000000000000e+00j)	 (5.482950843754219505e+01+9.882419386487042345e+01j)	 (4.048185905454313627e+01-1.053026965304956519e+02j)	 (2.039278139319458916e+01-7.240507046708788153e+01j)	 (1.805713304592723034e+01+2.026984169075122963e+02j)	 (1.135753976566152623e+01+1.417476081273318016e+02j)	 (1.182062770973712418e+01+1.742376368444601553e+01j)	 (1.315407743115870609e+01+2.511902140090425561e+01j)	 (8.362620366658791937e+00+1.980905124909494930e+01j)	 (1.117237080188640402e-01+1.144153862215615725e+01j)	 (1.261169340789547177e-01+1.143175703744413241e+01j)	 (1.602165970906644787e+01+8.441387830346240406e+00j)	 (1.117025595278539341e-01+8.503145650393408417e+00j)	 (1.209387498633697905e-01+8.493156062597781997e+00j)	 (1.209802035169101675e+00+2.825408999563553625e+00j)	 (8.845797773621153492e-01+2.311631662254829855e+00j)
 (3.450000000000000000e+02+0.000000000000000000e+00j)	 (5.998951080083369192e+01+1.017791032861314164e+02j)	 (3.922824884819869595e+01-1.036956355533526022e+02j)	 (2.000325608067589656e+01-7.154865705293835276e+01j)	 (1.838064072865725507e+01+2.051402949765463006e+02j)	 (1.145527006424408611e+01+1.437629410755081949e+02j)	 (1.245718601832836470e+01+1.767102486907368331e+01j)	 (1.336006402478814437e+01+2.530512354737171421e+01j)	 (8.540762343049332017e+00+2.002429693338760330e+01j)	 (1.118879887185069977e-01+1.155937324188958470e+01j)	 (1.265111153256977539e-01+1.154967058543603287e+01j)	 (1.539725502210339059e+01+9.208336912311510858e+00j)	 (1.119062454146671076e-01+8.620437857664668968e+00j)	 (1.213479162474785378e-01+8.610412139058674086e+00j)	 (1.222284130558209059e+00+2.843731868738029078e+00j)	 (8.989628534920136582e-01+2.333765790780889304e+00j)
 (3.470000000000000000e+02+0.000000000000000000e+00j)	 (6.279188635770539406e+01+1.032183539726129311e+02j)	 (3.862321372809915943e+01-1.029077016873131925e+02j)	 (1.981262356427601290e+01-7.112598686463995534e+01j)	 (1.855245717950577955e+01+2.063687624004600423e+02j)	 (1.150013571047433025e+01+1.447804977720688271e+02j)	 (1.280963110608270661e+01+1.781705829515641426e+01j)	 (1.346321998065567094e+01+2.539790034627995041e+01j)	 (8.630187569758874133e+00+2.013146726573480549e+01j)	 (1.119702063782483797e-01+1.161830023031764014e+01j)	 (1.267084927132443306e-01+1.160863904500538801e+01j)	 (1.506257898781083426e+01+9.566863257532082443e+00j)	 (1.120083904190622009e-01+8.679090716562411600e+00j)	 (1.215533161613921720e-01+8.669048506381953345e+00j)	 (1.228492022856400689e+00+2.852853506733295852e+00j)	 (9.061358216532734433e-01+2.344757495701331074e+00j)
 (3.500000000000000000e+02+0.000000000000000000e+00j)	 (6.729487192663464157e+01+1.053055906182469812e+02j)	 (3.774159970341479919e+01-1.017446662363206116e+02j)	 (1.953172999874725591e+01-7.049874186871433324e+01j)	 (1.882440865194101320e+01+2.082193622903058952e+02j)	 (1.156462835447771198e+01+1.463203505328152403e+02j)	 (1.337814926655241088e+01+1.808191899814308812e+01j)	 (1.361812604590117459e+01+2.553676725865117092e+01j)	 (8.764777747839284316e+00+2.029168316016149021e+01j)	 (1.120936232192863841e-01+1.170670292544235558e+01j)	 (1.270048998150274666e-01+1.169710647168180451e+01j)	 (1.453488889420395935e+01+1.005595551711112812e+01j)	 (1.121619723411342029e-01+8.767078553322596335e+00j)	 (1.218624101864543424e-01+8.757013589927129971e+00j)	 (1.237762362223941537e+00+2.866487419525177938e+00j)	 (9.168709938790451375e-01+2.361152245915522307e+00j)
 (3.530000000000000000e+02+0.000000000000000000e+00j)	 (7.218091875678818781e+01+1.072763439308640017e+02j)	 (3.688983950973671000e+01-1.006036270303569324e+02j)	 (1.925679048605019972e+01-6.987944550534716370e+01j)	 (1.911493645680994291e+01+2.100772484519336274e+02j)	 (1.162829416790446402e+01+1.478769601378994025e+02j)	 (1.397797895619109987e+01+1.842060391610209891e+01j)	 (1.377320358349102669e+01+2.567533651682514062e+01j)	 (8.899924371783884069e+00+2.045127521583006924e+01j)	 (1.122171419554934269e-01+1.179512039771742060e+01j)	 (1.273016978461154469e-01+1.178559172244742470e+01j)	 (1.399249172769243010e+01+1.046805225175961773e+01j)	 (1.123159777131712417e-01+8.855076759864655145e+00j)	 (1.221726688588748166e-01+8.844991442142362104e+00j)	 (1.246982865146242014e+00+2.880064345378546609e+00j)	 (9.275759324684373919e-01+2.377437118461049881e+00j)
 (3.550000000000000000e+02+0.000000000000000000e+00j)	 (7.566457302817349273e+01+1.085056681967645602e+02j)	 (3.633791476648055152e+01-9.985481098197735150e+01j)	 (1.907674404210246877e+01-6.947090941812268738e+01j)	 (1.931956887210512264e+01+2.113184097518149258e+02j)	 (1.167167501094249360e+01+1.489239814580473080e+02j)	 (1.438016000921609816e+01+1.869211114215235625e+01j)	 (1.387666435375679619e+01+2.576759169822273421e+01j)	 (8.990339921581259830e+00+2.055733440292793546e+01j)	 (1.122995408434105530e-01+1.185407365675568592e+01j)	 (1.274997703639202395e-01+1.184459186940401842e+01j)	 (1.363762632991085688e+01+1.069545541348962381e+01j)	 (1.124188756070149536e-01+8.913748054112240027e+00j)	 (1.223801393459321707e-01+8.903650509472273100e+00j)	 (1.253102168745160228e+00+2.889084666015692804e+00j)	 (9.346951708659197999e-01+2.388233487646574282e+00j)
 (3.590000000000000000e+02+0.000000000000000000e+00j)	 (8.321134376299167457e+01+1.106967624818678217e+02j)	 (3.527056375137784983e+01-9.838479734999253878e+01j)	 (1.872428097568630889e+01-6.866399765671637567e+01j)	 (1.975581277825071425e+01+2.138022199666917231e+02j)	 (1.176410351124072129e+01+1.510392941570694632e+02j)	 (1.515076183626856121e+01+1.932910535685802600e+01j)	 (1.408371982950082213e+01+2.595194526191184892e+01j)	 (9.171958953911325096e+00+2.076867044365901194e+01j)	 (1.124644566651007704e-01+1.197200022487897542e+01j)	 (1.278963860020423948e-01+1.196261632444036849e+01j)	 (1.298286784700309049e+01+1.105278125814729862e+01j)	 (1.126251975048128406e-01+9.031104786924656125e+00j)	 (1.227965536516538447e-01+9.020986037454813200e+00j)	 (1.265274298683567888e+00+2.907052851410832695e+00j)	 (9.488903835000105369e-01+2.409683964746665907e+00j)
